totalload_actual,variable,value
21073.0,conventional,10654.0
20598.0,conventional,10564.0
20250.0,conventional,10639.0
20047.0,conventional,11007.0
19982.0,conventional,11012.0
19803.0,conventional,10970.0
20966.0,conventional,11114.0
22760.0,conventional,11002.0
24393.0,conventional,10567.0
25246.0,conventional,10568.0
25582.0,conventional,10649.0
25815.0,conventional,10591.0
25573.0,conventional,10891.0
24228.0,conventional,10546.0
23483.0,conventional,10558.0
23114.0,conventional,10712.0
23155.0,conventional,11064.0
23691.0,conventional,11061.0
24921.0,conventional,11132.0
27145.0,conventional,11904.0
27172.0,conventional,12415.0
25316.0,conventional,12367.0
23417.0,conventional,11876.0
21946.0,conventional,11619.0
21257.0,conventional,11940.0
20960.0,conventional,11895.0
20949.0,conventional,11669.0
21595.0,conventional,11609.0
23986.0,conventional,11784.0
26784.0,conventional,12795.0
29271.0,conventional,12956.0
30627.0,conventional,12760.0
31331.0,conventional,12758.0
31514.0,conventional,12896.0
31723.0,conventional,12700.0
31628.0,conventional,12634.0
30734.0,conventional,12334.0
29980.0,conventional,12453.0
29598.0,conventional,11981.0
29422.0,conventional,11994.0
28956.0,conventional,11957.0
28989.0,conventional,12075.0
29500.0,conventional,13049.0
30870.0,conventional,13585.0
29537.0,conventional,13429.0
26959.0,conventional,13051.0
25521.0,conventional,12568.0
24105.0,conventional,12387.0
23214.0,conventional,12216.0
22721.0,conventional,11993.0
22631.0,conventional,12030.0
23053.0,conventional,12233.0
24656.0,conventional,12024.0
26783.0,conventional,13349.0
29045.0,conventional,13817.0
30278.0,conventional,13516.0
30979.0,conventional,13295.0
31215.0,conventional,12925.0
31446.0,conventional,13007.0
31419.0,conventional,13120.0
30497.0,conventional,12915.0
29801.0,conventional,12761.0
29388.0,conventional,12457.0
29264.0,conventional,12527.0
28837.0,conventional,12623.0
28786.0,conventional,12907.0
29538.0,conventional,13014.0
31181.0,conventional,13489.0
30012.0,conventional,13450.0
27313.0,conventional,12941.0
25822.0,conventional,12301.0
24383.0,conventional,12238.0
23435.0,conventional,11723.0
23139.0,conventional,11795.0
22971.0,conventional,11944.0
23365.0,conventional,11964.0
25296.0,conventional,11926.0
27979.0,conventional,12426.0
30238.0,conventional,12664.0
31067.0,conventional,12504.0
31525.0,conventional,12563.0
31972.0,conventional,12751.0
32258.0,conventional,12644.0
32285.0,conventional,12652.0
31231.0,conventional,12565.0
30596.0,conventional,12714.0
30327.0,conventional,12664.0
30121.0,conventional,12537.0
29648.0,conventional,12616.0
29505.0,conventional,12609.0
30045.0,conventional,12939.0
31200.0,conventional,13059.0
29758.0,conventional,13226.0
27376.0,conventional,13281.0
25849.0,conventional,12813.0
24522.0,conventional,12373.0
23598.0,conventional,12220.0
23223.0,conventional,12246.0
23143.0,conventional,12346.0
23638.0,conventional,12577.0
25372.0,conventional,13130.0
27692.0,conventional,13417.0
29799.0,conventional,12885.0
30912.0,conventional,12710.0
31242.0,conventional,12911.0
31519.0,conventional,12944.0
31938.0,conventional,12950.0
31958.0,conventional,13028.0
30898.0,conventional,12927.0
30195.0,conventional,12928.0
29860.0,conventional,12723.0
29652.0,conventional,12737.0
29362.0,conventional,12644.0
29419.0,conventional,12787.0
30064.0,conventional,13094.0
30945.0,conventional,13231.0
29374.0,conventional,13343.0
27012.0,conventional,13405.0
25632.0,conventional,13488.0
24162.0,conventional,13515.0
23355.0,conventional,13470.0
23047.0,conventional,13308.0
23025.0,conventional,13595.0
23351.0,conventional,13616.0
25035.0,conventional,13856.0
27535.0,conventional,14022.0
29661.0,conventional,13998.0
31011.0,conventional,13707.0
31518.0,conventional,13638.0
31875.0,conventional,13396.0
32239.0,conventional,13338.0
32118.0,conventional,13377.0
31070.0,conventional,13042.0
30083.0,conventional,12797.0
29600.0,conventional,12576.0
29422.0,conventional,12697.0
28958.0,conventional,12977.0
28859.0,conventional,13455.0
29091.0,conventional,13755.0
29898.0,conventional,14109.0
28774.0,conventional,14245.0
26726.0,conventional,14018.0
25393.0,conventional,14101.0
24071.0,conventional,13823.0
23001.0,conventional,13727.0
22364.0,conventional,13646.0
22095.0,conventional,13652.0
21908.0,conventional,13718.0
21979.0,conventional,13442.0
22444.0,conventional,13306.0
24467.0,conventional,13039.0
26715.0,conventional,12805.0
28096.0,conventional,12608.0
28429.0,conventional,12511.0
28478.0,conventional,12458.0
28482.0,conventional,12513.0
27641.0,conventional,12398.0
26326.0,conventional,12368.0
25492.0,conventional,12034.0
25174.0,conventional,12568.0
24931.0,conventional,12039.0
25033.0,conventional,12576.0
25538.0,conventional,12840.0
26949.0,conventional,12715.0
26750.0,conventional,12871.0
24985.0,conventional,13150.0
23485.0,conventional,12861.0
21971.0,conventional,13068.0
21121.0,conventional,12993.0
20552.0,conventional,13102.0
20182.0,conventional,13316.0
20128.0,conventional,13391.0
20020.0,conventional,13649.0
19746.0,conventional,13174.0
20985.0,conventional,13116.0
22910.0,conventional,13769.0
24322.0,conventional,13788.0
25043.0,conventional,14014.0
25305.0,conventional,14135.0
25656.0,conventional,14144.0
25179.0,conventional,14116.0
23969.0,conventional,14006.0
23240.0,conventional,13892.0
23059.0,conventional,14013.0
23185.0,conventional,13674.0
23489.0,conventional,13894.0
24478.0,conventional,14416.0
26422.0,conventional,15066.0
26713.0,conventional,15387.0
24969.0,conventional,15051.0
23276.0,conventional,14894.0
21968.0,conventional,15240.0
21208.0,conventional,15158.0
20873.0,conventional,15242.0
20751.0,conventional,15172.0
21362.0,conventional,15330.0
23475.0,conventional,15704.0
25908.0,conventional,16383.0
28147.0,conventional,17272.0
29517.0,conventional,17582.0
30178.0,conventional,17697.0
30665.0,conventional,17936.0
31105.0,conventional,17879.0
31095.0,conventional,17811.0
30202.0,conventional,17208.0
29451.0,conventional,17411.0
29186.0,conventional,17230.0
28999.0,conventional,17255.0
28610.0,conventional,17191.0
28676.0,conventional,17384.0
29217.0,conventional,17673.0
30403.0,conventional,17732.0
28998.0,conventional,17661.0
26366.0,conventional,17090.0
24912.0,conventional,16505.0
23581.0,conventional,16180.0
22718.0,conventional,16067.0
22487.0,conventional,16047.0
22398.0,conventional,15832.0
22795.0,conventional,15747.0
24597.0,conventional,16306.0
27191.0,conventional,17204.0
29573.0,conventional,17721.0
30786.0,conventional,17694.0
31263.0,conventional,17679.0
31756.0,conventional,17694.0
32065.0,conventional,17653.0
32066.0,conventional,17640.0
31154.0,conventional,17231.0
30539.0,conventional,17099.0
30284.0,conventional,17183.0
30133.0,conventional,17750.0
29772.0,conventional,18105.0
29686.0,conventional,18233.0
30094.0,conventional,18289.0
30849.0,conventional,18581.0
29593.0,conventional,18378.0
26956.0,conventional,17274.0
25496.0,conventional,16317.0
24091.0,conventional,16105.0
23270.0,conventional,16157.0
22866.0,conventional,16109.0
22776.0,conventional,16206.0
23171.0,conventional,16068.0
25033.0,conventional,17098.0
27607.0,conventional,17987.0
29730.0,conventional,18834.0
31082.0,conventional,18728.0
31589.0,conventional,18391.0
32007.0,conventional,18449.0
32486.0,conventional,18569.0
32588.0,conventional,18667.0
31605.0,conventional,18776.0
31022.0,conventional,18721.0
30836.0,conventional,18742.0
30710.0,conventional,18863.0
30204.0,conventional,18896.0
30136.0,conventional,19147.0
30638.0,conventional,19400.0
31194.0,conventional,19387.0
29724.0,conventional,19195.0
27201.0,conventional,17793.0
25767.0,conventional,16513.0
24350.0,conventional,16092.0
23418.0,conventional,15943.0
23176.0,conventional,15845.0
23072.0,conventional,15933.0
23409.0,conventional,15909.0
25120.0,conventional,16548.0
27453.0,conventional,17354.0
29763.0,conventional,18050.0
31006.0,conventional,18082.0
31532.0,conventional,18189.0
31947.0,conventional,18266.0
32424.0,conventional,18603.0
32413.0,conventional,17755.0
31514.0,conventional,17680.0
30967.0,conventional,17679.0
30820.0,conventional,17677.0
30711.0,conventional,17698.0
30218.0,conventional,17716.0
30147.0,conventional,17892.0
30385.0,conventional,17873.0
30859.0,conventional,17821.0
29726.0,conventional,17568.0
27133.0,conventional,16629.0
25850.0,conventional,15825.0
24444.0,conventional,15231.0
23648.0,conventional,14942.0
23163.0,conventional,14644.0
23100.0,conventional,14736.0
23497.0,conventional,15015.0
25293.0,conventional,15507.0
27664.0,conventional,16564.0
29804.0,conventional,17650.0
31117.0,conventional,18084.0
31774.0,conventional,18214.0
32316.0,conventional,18177.0
32598.0,conventional,18151.0
32412.0,conventional,18127.0
31436.0,conventional,18034.0
30470.0,conventional,18083.0
30069.0,conventional,18238.0
29782.0,conventional,18341.0
29215.0,conventional,18576.0
29047.0,conventional,18975.0
29228.0,conventional,19418.0
29777.0,conventional,19483.0
28805.0,conventional,19514.0
26753.0,conventional,18538.0
25470.0,conventional,16963.0
23962.0,conventional,16455.0
22838.0,conventional,16227.0
22352.0,conventional,16172.0
21994.0,conventional,16082.0
21766.0,conventional,15802.0
21920.0,conventional,15824.0
22414.0,conventional,15847.0
24294.0,conventional,15758.0
26458.0,conventional,16096.0
27861.0,conventional,16307.0
28452.0,conventional,16721.0
28536.0,conventional,16934.0
28555.0,conventional,16731.0
27714.0,conventional,16559.0
26342.0,conventional,15733.0
25461.0,conventional,15126.0
25063.0,conventional,14865.0
24944.0,conventional,15198.0
25194.0,conventional,16117.0
25721.0,conventional,16664.0
26596.0,conventional,16805.0
26147.0,conventional,17088.0
24953.0,conventional,17413.0
23327.0,conventional,16629.0
21861.0,conventional,15754.0
20801.0,conventional,15345.0
20358.0,conventional,15185.0
20070.0,conventional,15119.0
20014.0,conventional,15021.0
19905.0,conventional,14618.0
19726.0,conventional,14045.0
20843.0,conventional,14604.0
22693.0,conventional,15059.0
24147.0,conventional,15118.0
24958.0,conventional,15053.0
25247.0,conventional,15090.0
25622.0,conventional,15356.0
25471.0,conventional,14737.0
24144.0,conventional,13972.0
23399.0,conventional,13003.0
23082.0,conventional,12405.0
23120.0,conventional,12049.0
23555.0,conventional,12590.0
24492.0,conventional,13559.0
26279.0,conventional,14213.0
26364.0,conventional,14656.0
24661.0,conventional,14795.0
22920.0,conventional,14420.0
21709.0,conventional,14031.0
20976.0,conventional,13860.0
20697.0,conventional,13948.0
20718.0,conventional,13689.0
21249.0,conventional,13971.0
23507.0,conventional,14463.0
26378.0,conventional,15697.0
29054.0,conventional,17160.0
30488.0,conventional,17235.0
31270.0,conventional,17297.0
31666.0,conventional,17364.0
32177.0,conventional,17454.0
31995.0,conventional,17346.0
30838.0,conventional,17351.0
30124.0,conventional,17311.0
29811.0,conventional,17329.0
29722.0,conventional,17328.0
29422.0,conventional,17345.0
29383.0,conventional,17362.0
29839.0,conventional,17611.0
30476.0,conventional,17612.0
29171.0,conventional,17554.0
26665.0,conventional,17708.0
25024.0,conventional,16804.0
23745.0,conventional,16706.0
22880.0,conventional,16385.0
22507.0,conventional,16246.0
22469.0,conventional,16577.0
22878.0,conventional,16857.0
24558.0,conventional,17158.0
27099.0,conventional,17548.0
29744.0,conventional,17437.0
31100.0,conventional,17467.0
31761.0,conventional,17629.0
32124.0,conventional,17791.0
32505.0,conventional,17805.0
32266.0,conventional,17732.0
31282.0,conventional,17706.0
30571.0,conventional,17619.0
30269.0,conventional,17694.0
30095.0,conventional,17657.0
29699.0,conventional,17546.0
29577.0,conventional,17437.0
29961.0,conventional,17763.0
30553.0,conventional,18010.0
29231.0,conventional,18088.0
26789.0,conventional,18135.0
25127.0,conventional,17333.0
23679.0,conventional,17235.0
22801.0,conventional,16737.0
22468.0,conventional,16321.0
22381.0,conventional,16251.0
22766.0,conventional,16484.0
24427.0,conventional,17221.0
26965.0,conventional,18313.0
29502.0,conventional,18464.0
30613.0,conventional,18679.0
31303.0,conventional,19032.0
31695.0,conventional,18913.0
32085.0,conventional,18807.0
32074.0,conventional,18826.0
31123.0,conventional,18756.0
30479.0,conventional,18202.0
30172.0,conventional,17866.0
30016.0,conventional,17701.0
29452.0,conventional,17767.0
29225.0,conventional,17778.0
29538.0,conventional,18235.0
30094.0,conventional,18519.0
29021.0,conventional,18776.0
26514.0,conventional,18396.0
24869.0,conventional,16847.0
23408.0,conventional,15691.0
22482.0,conventional,15200.0
22156.0,conventional,14936.0
22046.0,conventional,15120.0
22483.0,conventional,15314.0
24109.0,conventional,15848.0
26444.0,conventional,16889.0
28972.0,conventional,17763.0
30297.0,conventional,17970.0
30584.0,conventional,17718.0
31042.0,conventional,17868.0
31723.0,conventional,17732.0
31635.0,conventional,17438.0
30846.0,conventional,17671.0
30357.0,conventional,17652.0
30127.0,conventional,17540.0
29885.0,conventional,17502.0
29379.0,conventional,17515.0
29145.0,conventional,17758.0
29324.0,conventional,17839.0
29902.0,conventional,18181.0
29073.0,conventional,18324.0
26796.0,conventional,18312.0
25567.0,conventional,14548.0
23700.0,conventional,13995.0
22281.0,conventional,13694.0
21391.0,conventional,13973.0
21047.0,conventional,13795.0
20991.0,conventional,13991.0
21178.0,conventional,14064.0
21855.0,conventional,14069.0
22469.0,conventional,13511.0
24253.0,conventional,13590.0
26528.0,conventional,14041.0
27602.0,conventional,13818.0
27678.0,conventional,13727.0
27281.0,conventional,13704.0
26784.0,conventional,13355.0
25351.0,conventional,12745.0
24822.0,conventional,12733.0
25178.0,conventional,12942.0
27240.0,conventional,13406.0
28394.0,conventional,13707.0
29055.0,conventional,14156.0
29432.0,conventional,14280.0
28963.0,conventional,13998.0
27330.0,conventional,13987.0
29593.0,conventional,18306.0
27382.0,conventional,17856.0
25988.0,conventional,17657.0
25475.0,conventional,16890.0
25309.0,conventional,16308.0
26022.0,conventional,16365.0
28701.0,conventional,17290.0
33763.0,conventional,19778.0
36998.0,conventional,21205.0
38534.0,conventional,21589.0
39302.0,conventional,21654.0
38603.0,conventional,14594.0
38653.0,conventional,21273.0
38121.0,conventional,21223.0
36796.0,conventional,20746.0
36454.0,conventional,20843.0
36081.0,conventional,20682.0
36449.0,conventional,20897.0
37452.0,conventional,21246.0
39679.0,conventional,21297.0
40239.0,conventional,21176.0
39397.0,conventional,21050.0
36387.0,conventional,20787.0
32492.0,conventional,19667.0
28011.0,conventional,13262.0
25941.0,conventional,12771.0
24795.0,conventional,12536.0
24404.0,conventional,12466.0
24344.0,conventional,12080.0
25095.0,conventional,12123.0
27966.0,conventional,12619.0
32151.0,conventional,13586.0
34887.0,conventional,14812.0
36168.0,conventional,15344.0
36720.0,conventional,15564.0
36467.0,conventional,15227.0
36148.0,conventional,14815.0
35951.0,conventional,14437.0
34737.0,conventional,14220.0
34184.0,conventional,14491.0
33757.0,conventional,14773.0
33869.0,conventional,15651.0
33969.0,conventional,16165.0
36317.0,conventional,16932.0
37594.0,conventional,16805.0
36190.0,conventional,16402.0
33472.0,conventional,15920.0
30303.0,conventional,15014.0
26621.0,conventional,11933.0
24888.0,conventional,11794.0
23930.0,conventional,11440.0
23558.0,conventional,11323.0
23299.0,conventional,11548.0
23892.0,conventional,11868.0
26267.0,conventional,11976.0
29756.0,conventional,13005.0
31735.0,conventional,13671.0
33035.0,conventional,13704.0
33282.0,conventional,13254.0
33298.0,conventional,12755.0
33217.0,conventional,12434.0
32794.0,conventional,12527.0
31890.0,conventional,12251.0
31192.0,conventional,12455.0
30687.0,conventional,12696.0
30363.0,conventional,12651.0
29794.0,conventional,12977.0
30042.0,conventional,12939.0
31207.0,conventional,13081.0
32710.0,conventional,12996.0
30544.0,conventional,12354.0
28621.0,conventional,12189.0
23616.0,conventional,11454.0
22180.0,conventional,11616.0
20934.0,conventional,11218.0
20364.0,conventional,11047.0
